"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"92400",3471.0077225268,0.124923913266798,0.0867530475410128,0.0252045624147325,0.166437328911073,"RBM18"
"92399",313.767858256653,-0.00815385306665746,0.0835131596540625,0.865659904503255,0.941012364518022,"MRRF"
"5082",3541.37982294363,0.0532483789065614,0.07686555231537,0.284643252800177,0.559001723031644,"PDCL"
"54542",4893.16142747687,-0.0738533647945236,0.0557766212821504,0.0951226186074464,0.325304020150365,"RC3H2"
"10773",4242.79540289113,-0.0736153349038072,0.0692479573751135,0.132749435515273,0.380885740799135,"ZBTB6"
"57684",481.175868174814,0.000973044400112298,0.0799440310209457,0.983873875049571,0.993929782226507,"ZBTB26"
"23637",9586.68818833752,0.0214201716871958,0.0511104849283884,0.609904042363922,0.810569477812755,"RABGAP1"
"2844",1660.74803469398,-0.185254201942771,0.116039835235092,0.00647487427072816,0.0787778754509005,"GPR21"
"81571",3435.67647370306,-0.0684050587264081,0.0785827190329543,0.17838473604569,0.444666243451252,"MIR600HG"
"55342",7333.48761451644,-0.0506054026879076,0.0579429322259133,0.260604196372536,0.535046093721971,"STRBP"
"286204",1220.62794729556,0.0837919586101855,0.130377585802655,0.136561364360236,0.386527375439934,"CRB2"
"57706",3538.93796884651,-0.0425562270894245,0.0667234111436181,0.370621612814706,0.637587732881168,"DENND1A"
"100505588",98.7957922504457,0.0832052943147099,0.134867369765135,0.137138538218952,0.387779057281654,"LHX2-AS1"
"9355",14691.4354966505,0.146107849829879,0.0746544049077508,0.0057034710948655,0.0732124882506138,"LHX2"
"10783",4003.69477848263,-0.0150786536509793,0.0750999791731975,0.754071557357507,0.888446724949565,"NEK6"
"5695",3357.36486996617,-0.0590716080300394,0.0649534607715835,0.212830119240797,0.485205640533545,"PSMB7"
"100129034",4707.25357305036,-0.0490387083249153,0.0670372255271779,0.30444452680313,0.576967521760045,"LOC100129034"
"2649",185.579248165353,-0.0146745614233505,0.105177076297061,0.754294870160775,0.888572738292751,"NR6A1"
"100379345",74.3414549135761,0.0690871536216762,0.143022593971264,0.178979498494981,0.44532593532545,"MIR181A2HG"
"169611",58.2564957259334,0.00381227916438881,0.132957165609312,0.921113869915583,0.966759667267027,"OLFML2A"
"11224",15210.7645061657,0.108251960687119,0.0758665501314996,0.0373292790401131,0.203110110003437,"RPL35"
"81873",2601.80963189103,0.0483755889698792,0.0616628350992311,0.295568238725017,0.569401325687082,"ARPC5L"
"2800",987.646876489023,0.0130438324086471,0.0778156305086937,0.78684859430042,0.906095044918217,"GOLGA1"
"286205",4524.88784517858,0.0534214095723445,0.0852222952783069,0.292384229885776,0.566398057195997,"SCAI"
"5537",4086.99636197256,-0.0513751400981641,0.0528164607614859,0.230428642358243,0.50462344570874,"PPP6C"
"10244",1350.4399041853,0.0085385936245586,0.0637034399516673,0.854005176198196,0.936407570972435,"RABEPK"
"3309",20810.0021670226,0.0140026824508192,0.0860468928082395,0.771895561031945,0.898153352402933,"HSPA5"
"26130",4388.82556283861,0.0283512504025306,0.0672624365590488,0.549473028111344,0.772082446645357,"GAPVD1"
"79109",3940.4616767477,-0.0465331835974454,0.0573634599528807,0.298239282178414,0.571487881880826,"MAPKAP1"
"5090",2028.49750018159,-0.436032504649438,0.276574745062791,0.000435082160973167,0.0153819672327388,"PBX3"
"89853",9613.82212309507,-0.143550056085683,0.0876122942824778,0.0119118448384514,0.110528314834549,"MVB12B"
"23099",2970.83059603144,0.111822562117559,0.0656016582674536,0.0214524658320303,0.151827391405282,"ZBTB43"
"403341",5646.3339648338,-0.0670798895552442,0.0901680696365605,0.199831111563305,0.470460033677316,"ZBTB34"
"9649",12084.3844648578,-0.0942518034619397,0.0839227545404121,0.0773061422350164,0.294952962866701,"RALGPS1"
"23452",635.533278912808,-0.0309786532316204,0.116449526504018,0.510659738041502,0.746559412186069,"ANGPTL2"
"84253",1437.78704069084,-0.0417946329091169,0.0784147761978799,0.397344270779891,0.658203801260442,"GARNL3"
"29988",546.609282771338,0.00688559910453661,0.082625246456562,0.88637607448456,0.951837223531225,"SLC2A8"
"7633",548.268215946222,-0.0563983851444521,0.0937702090608576,0.274234795626817,0.548577345593763,"ZNF79"
"6136",2829.79507450843,0.0170186412835402,0.0711892018063338,0.721770932673696,0.871844411465216,"RPL12"
"90678",3105.73122398154,-0.188637396485047,0.101461243270667,0.00332261119045421,0.0535704381426179,"LRSAM1"
"64855",4480.95627241958,0.0112783101792142,0.0560547684332044,0.798046882698302,0.910681520213403,"NIBAN2"
"6812",47120.7501341196,-0.0606932465936949,0.0885791576783593,0.239650989255885,0.513350569271408,"STXBP1"
"286207",79.3145069403544,-0.0105861784457255,0.106729107667432,0.819603860897541,0.920319096942382,"CFAP157"
"138428",289.907856343539,-0.08860586044363,0.135523359675663,0.120853932212045,0.363633196744399,"PTRH1"
"27433",698.239055569641,-0.0184069771497269,0.0703487327124429,0.69961839262863,0.860674322240601,"TOR2A"
"10044",3486.51389715024,0.0270553265304002,0.0784711877263043,0.578554169010758,0.791748449884287,"SH2D3C"
"100616250",35.6392650952538,0.0636251263969098,0.151773238495871,0.180031492644606,0.44665708043552,"MIR3960"
"1025",3056.02499546707,0.0670158846680956,0.0681138380026859,0.166858140069939,0.428090773271995,"CDK9"
"2356",817.860810645291,-0.0253305138794033,0.0687358854462494,0.594481089177024,0.802036405698839,"FPGS"
"2022",99.931017822093,0.0484646324946637,0.117859360254046,0.332392803659206,0.602782627675975,"ENG"
"203",3300.60369230361,-0.13159429889333,0.101099051480834,0.0275664765698057,0.175486355365951,"AK1"
"30815",3692.84098677772,-0.0420244337183484,0.0625940970854618,0.365573271881217,0.63339768365761,"ST6GALNAC6"
"27090",1025.56618022683,0.0541996201580252,0.0649542541549002,0.252052886428304,0.526621577895964,"ST6GALNAC4"
"138429",215.927472274478,-0.212730871840282,0.162173127155257,0.00812161404796877,0.0903042123748071,"PIP5KL1"
"8818",1488.19082839875,-0.0818095711846647,0.0706593066468912,0.0990609255590499,0.331498141118179,"DPM2"
"399665",1506.05368305822,0.0816567877885673,0.0730250075667578,0.103982967592055,0.339750812952138,"EEIG1"
"203245",537.589255084075,-0.0260230984474016,0.0836729429352909,0.594217842104445,0.801934178886736,"NAIF1"
"114789",5225.20052724806,0.103818486751528,0.061996278718946,0.0274747026252581,0.175353586792965,"SLC25A25"
"100289019",217.946201926676,0.073894593551593,0.15809972537262,0.135281577667944,0.384544930539721,"SLC25A25-AS1"
"80142",2093.88652462639,-0.0857133044883514,0.0748136599396724,0.0917613204965204,0.319341770570811,"PTGES2"
"79095",5014.01672398675,-0.0385794439616567,0.0893504818262083,0.438303780660418,0.691187538623272,"BBLN"
"25792",8755.1501011223,0.291671172106576,0.0711873191060255,6.63874446866269e-07,0.000160942133761723,"CIZ1"
"1759",7458.31569580882,-0.0877616452721507,0.0921695389395215,0.106537190616319,0.341908491759413,"DNM1"
"2801",8516.72977017679,0.0417349961540854,0.0595137438812079,0.358707453448777,0.626835118595328,"GOLGA2"
"375757",509.157740208672,0.131168118526837,0.108253591858257,0.0318879165672558,0.187093408133219,"SWI5"
"26995",1323.44491576416,-0.0916274971130635,0.0724030754065721,0.0690769208330276,0.278734956904315,"TRUB2"
"51117",1200.08057257565,-0.0240388029358686,0.0632235295462923,0.604391569149832,0.807358051709671,"COQ4"
"10999",2089.78642454079,-0.164325020355685,0.127019715113204,0.0159820165858317,0.1304614320232,"SLC27A4"
"81605",1511.48669211319,-0.0234099530134359,0.0643923769282868,0.616006407212324,0.81386918836609,"URM1"
"51148",942.305357586746,-0.0340653765058768,0.0828083917238187,0.489298481617374,0.731428712908239,"CERCAM"
"4957",2559.91279157833,0.0914924321328526,0.0698562700108841,0.0653463325646975,0.271703848793019,"ODF2"
"2733",2864.42553120832,-0.00110762047446441,0.0605621315494578,0.980607246722114,0.992367776251448,"GLE1"
"6709",104611.748282511,-0.0711288852062312,0.0727209541813551,0.152882715526682,0.40941943424595,"SPTAN1"
"89891",1352.05344459633,-0.082703015861692,0.0769749883846506,0.106385668147228,0.341523108779912,"DYNC2I2"
"6418",35518.4412351429,0.0577905112027011,0.0557803785334409,0.190746287741871,0.460153473779237,"SET"
"29941",257.500378636951,0.166903170298546,0.150883583272908,0.0204208196224837,0.14824904749218,"PKN3"
"84885",227.26853736319,-0.0347743294288401,0.103111671595202,0.478642245930848,0.72350584145901,"ZDHHC12"
"10444",7337.86739590587,-0.0455519240244456,0.0684392492719868,0.342481061706488,0.61206567463646,"ZER1"
"54662",1992.42061806033,-0.0571950262476474,0.0667750022491571,0.232238100645953,0.506491836668361,"TBC1D13"
"2021",1027.46734276329,-0.0977565201587808,0.0903408048796676,0.0747869799611933,0.289830384406827,"ENDOG"
"51490",1134.8322969385,0.0639027982576611,0.0684733377430334,0.187547830224881,0.456917851495392,"SPOUT1"
"883",1068.00850920895,0.093809004183171,0.0980883547070687,0.0926862643286177,0.320452784784195,"KYAT1"
"56262",7190.50619259383,0.0755475745794868,0.0525344366682024,0.0772478341742769,0.294952962866701,"LRRC8A"
"22845",674.074245735814,-0.278669951970618,0.127405986176331,0.000588709141812101,0.0186930451619464,"DOLK"
"23511",3076.37488362217,0.0104854586436074,0.0641923624695027,0.82168694358927,0.921208594981937,"NUP188"
"56904",2849.56940765485,-0.180904159117414,0.172819794771824,0.0173780754932902,0.136180270399703,"SH3GLB2"
"84895",739.226631472673,0.0472319723237745,0.101813011081515,0.351368608566168,0.620757982490582,"MIGA2"
"57171",1714.22894205365,0.128368980676809,0.0682787223925223,0.0101895745429673,0.101982550455268,"DOLPP1"
"1384",4486.75326857446,-0.0565012278232853,0.083908348332892,0.266375512281724,0.540617723666278,"CRAT"
"5524",7285.82127641854,-0.0689720894010304,0.0742182206138717,0.167835413286295,0.429371904040466,"PTPA"
"389792",2523.37089537674,0.0174354806367283,0.0776294605247683,0.718311119745686,0.870111501247639,"IER5L"
"100506119",365.53458244055,0.104158482889505,0.105506479027885,0.0719892130788105,0.283447087226778,"LINC01503"
"100506190",93.6849425353773,-0.0686900149560388,0.127998181588156,0.196929459519607,0.468607218288722,"LINC00963"
"28989",897.189360518153,0.0931815725275258,0.083555917114859,0.0799243549975815,0.299890953726271,"NTMT1"
"140459",2089.94992424502,-0.0783332714581525,0.0651039607147089,0.10155644144792,0.335511903576484,"ASB6"
"9536",502.941095810674,0.000400960951726957,0.0975220258708851,0.993233112206819,0.997501686671807,"PTGES"
"27348",2414.53733767856,-0.049578344100006,0.0641494432431741,0.291583801088087,0.565721467736071,"TOR1B"
"1861",2592.68751080939,-0.122899303103657,0.0721243647342268,0.016487182407614,0.132950758664989,"TOR1A"
"51759",5238.78288860818,0.0653020277637766,0.055736162866357,0.139478338537308,0.390800342043718,"C9orf78"
"10868",3346.06643989163,-0.0606820720025991,0.067079296453712,0.206544550567952,0.47839777385871,"USP20"
"23048",4178.39217910785,0.0595330830181453,0.0707420085786878,0.223450631633834,0.4966953699964,"FNBP1"
"57720",10447.3505584204,-0.0356256847215694,0.052890744053782,0.405536874279049,0.664068262127578,"GPR107"
"23413",34036.8728761055,-0.0828851413854771,0.108956107099056,0.136487496198072,0.386490820222508,"NCS1"
"445",1022.93209390109,0.0192397414597824,0.0849001486519244,0.691758777139343,0.85619570030007,"ASS1"
"100272217",32.7890858993709,0.169359895833186,0.225830912138599,0.01432362416854,0.122122231086774,"LOC100272217"
"8939",3906.17422305971,0.0467379315627182,0.0763368436109929,0.34390571935383,0.613379921944028,"FUBP3"
"59335",75.518179484598,-0.00733569482757339,0.107295473526054,0.873796159081133,0.945147927595336,"PRDM12"
"23404",1526.30609052485,0.0433438578509418,0.0673551512153774,0.363460137877858,0.63149849962661,"EXOSC2"
"25",8656.6914522005,0.0680808075973566,0.0616122280391931,0.143138564631805,0.395827502737925,"ABL1"
"84929",249.492313034943,-0.0451987056645023,0.164373941363783,0.177536494649946,0.443710502829099,"FIBCD1"
"10319",35.273766793367,-0.0538651630318462,0.151760586095325,0.217277714421065,0.489042869816778,"LAMC3"
"83543",1764.72818804871,0.358903822666091,0.143921253496107,0.000180760552789923,0.00836592703866814,"AIF1L"
"8021",4607.70102684697,-0.00857063411488508,0.0641267664310682,0.853767542351882,0.936348676887857,"NUP214"
"286336",208.759768316147,0.0225129048897247,0.100108865189306,0.639283969711148,0.828031913183068,"FAM78A"
"84814",210.118450418164,-0.0501809244116337,0.127119575020232,0.30740013518377,0.579907088194065,"PLPP7"
"84726",80851.1024879799,-0.0664495694387387,0.0514113857629411,0.115295926719904,0.355884132739106,"PRRC2B"
"10585",1860.48230495944,0.0299226303931572,0.0794898578738796,0.540487083175429,0.766117841768477,"POMT1"
"83549",2453.92225271996,0.0202539863057051,0.0580718066215487,0.651432247947209,0.836131275659063,"UCK1"
"2889",13927.247305186,0.009488934525598,0.0584530601603108,0.832715160651556,0.925943055215886,"RAPGEF1"
"9442",858.643518875092,-0.0683197522034734,0.0854318533802989,0.187815427102623,0.457005651840121,"MED27"
"84628",5698.18691972914,-0.0731948160743809,0.160307911571691,0.131644547636396,0.379680403995753,"NTNG2"
"23064",5621.29397278178,-0.0734068046324903,0.0726379574057044,0.140677011843767,0.39256460658831,"SETX"
"7270",2084.16450236746,0.0113216513150146,0.0616677907676618,0.805170275208017,0.912890806769835,"TTF1"
"64794",664.11027037979,-0.00119018625420351,0.0821844348051808,0.980276228335281,0.992230024213981,"DDX31"
"9329",3441.86898993538,0.0286566525649684,0.061450116086214,0.532937836670973,0.76175500393588,"GTF3C4"
"158067",51.279890633775,-0.0332857258945366,0.127283078166872,0.462061472827778,0.71068125624357,"AK8"
"11092",597.679475525748,-0.0631152968710913,0.0924900759732608,0.22631959127201,0.499851690012663,"SPACA9"
"7248",4504.70028962305,-0.0079859882442782,0.0605604918227199,0.860905705553194,0.939166289655955,"TSC1"
"9328",3266.27289718438,0.0835409384424445,0.0633185516608183,0.0775022096318845,0.295405851686492,"GTF3C5"
"1056",40.860859016901,0.0426051771913024,0.143332068217813,0.31799835347448,0.590049460639342,"CEL"
"5900",10917.2716027454,0.0131160693454808,0.0645526932344477,0.778453979479272,0.90165452652631,"RALGDS"
"26301",121.281006091007,-0.0235042017002935,0.109696850452716,0.617692810047784,0.814049727142963,"GBGT1"
"6838",3509.52078807718,-0.012734121853262,0.0699578022927534,0.788958746466466,0.906876322479906,"SURF6"
"6837",1470.88367919437,-0.105863028765841,0.0707962877279702,0.0354552949673903,0.198209633981315,"MED22"
"6130",16747.8905610072,0.0689811058590373,0.0676953495186478,0.15422459202301,0.411424867637375,"RPL7A"
"26815",95.3795565835357,0.171622646002167,0.201737971389617,0.0190982620487743,0.142931897863887,"SNORD36A"
"6834",1109.63964746794,0.0181378056632855,0.0742704059340899,0.706298430064004,0.863298150930236,"SURF1"
"6835",780.73363969128,-0.101535991435369,0.0829342326515564,0.0579614946187878,0.25511409432644,"SURF2"
"6836",7967.17682372619,0.0585993757579193,0.0604704509538346,0.202489963456637,0.473458238192469,"SURF4"
"169436",156.43081956356,0.0981794786269303,0.140800597919223,0.0961462832424228,0.326863884340138,"STKLD1"
"57109",2812.20647324982,0.0278181347786983,0.0587754416067471,0.53747236735557,0.764447473511342,"REXO4"
"11093",583.634922383456,0.189478619530655,0.172549030646583,0.0146263772614921,0.123761030423694,"ADAMTS13"
"11094",4194.7965251853,0.0453297524323517,0.0678798036916048,0.343552915521921,0.61304868311325,"CACFD1"
"11182",862.793071147513,-0.220881294009431,0.132968245509171,0.00364969649045525,0.056590674617993,"SLC2A6"
"9719",81.3784064311471,-0.372026858289924,0.247397282208805,0.000989267151908154,0.025960613764765,"ADAMTSL2"
"642968",3113.63887003291,-0.264753024463713,0.111495818922518,0.000370867336566619,0.0139513715058669,"FAM163B"
"138948",39.2087358668665,-0.00396632614679028,0.125014060441637,0.924376557846266,0.967649291842771,"DBH-AS1"
"1757",182.344437711932,0.037659440454384,0.103947591326324,0.445744100468712,0.696769287604312,"SARDH"
"7410",9488.94902669596,0.0444420746643157,0.0520327426108469,0.295217418487024,0.569228081372595,"VAV2"
"266655",3424.22793885472,-0.16690060690151,0.101487002395412,0.00767488290097738,0.0869573342334032,"BRD3OS"
"8019",13756.884728097,-0.0365883791312588,0.0478869751276161,0.364630935171008,0.632482484141603,"BRD3"
"11091",4409.00080775696,0.0382684521803228,0.0566141455250994,0.388686255529497,0.65013746366247,"WDR5"
"6256",3142.28641563619,-0.0150212005406519,0.080708503008041,0.756115015688351,0.889927137587489,"RXRA"
"1289",745.935689719482,0.0439410136409211,0.0908186338089004,0.382045280235787,0.645864518491494,"COL5A1"
"10439",31320.8101933064,-0.0955665088462634,0.114433824925597,0.0982930261867778,0.33002912418206,"OLFM1"
"100506599",187.155260277243,-0.0491001688572529,0.101066809705755,0.334950797316768,0.604907594586615,"PPP1R26-AS1"
"9858",8066.98740050655,-0.0717920746165665,0.0771492320882838,0.157073796030269,0.415841235356266,"PPP1R26"
"138162",60.6863277930566,-0.0484695965580265,0.124976730859353,0.323686947098854,0.595432705745077,"PIERCE1"
"51116",1791.37821735748,0.0735416372904442,0.0584969349207756,0.10517094158665,0.340312667553581,"MRPS2"
"57582",278.508447229171,-0.0605145894231481,0.130872705036132,0.235954170575996,0.509960484846668,"KCNT1"
"157922",18256.2045757958,-0.0538586642740811,0.0675383201203329,0.261741704071879,0.536012476037786,"CAMSAP1"
"10422",2761.38526651011,0.0183022097045371,0.0558734780996953,0.67761096337954,0.849544593966156,"UBAC1"
"138151",1366.13379103811,-0.0450686371825069,0.0904908332349258,0.370820575540334,0.637858165359559,"NACC2"
"90120",2740.90064803801,-0.105721309736158,0.0763764981600911,0.0422110156802336,0.216629315350876,"TMEM250"
"169714",3429.49130551972,0.0847251865006658,0.0928305977928623,0.118078590473726,0.359864780961351,"QSOX2"
"26086",10105.2557529097,-0.0220651901696503,0.0523853089243998,0.604270739887227,0.807297674098812,"GPSM1"
"728489",683.552245541725,0.0233191806072879,0.0709664112770286,0.62625324832128,0.819758455574194,"DNLZ"
"6621",1126.01017360427,-0.0178489571993508,0.0833654262390035,0.712729056994459,0.867509634003537,"SNAPC4"
"10807",1511.74726237536,0.099864242479846,0.0984378704452692,0.076738700859808,0.293701302888529,"ENTR1"
"23203",2303.92991591787,0.00328390519142788,0.0565219921838555,0.940829769345388,0.974784144034469,"PMPCA"
"56623",2152.83863538102,0.0128225768497305,0.0859933137660551,0.790489606244681,0.907478906202359,"INPP5E"
"9919",8255.73819984866,0.0329079161555565,0.0613843921252448,0.474188439062636,0.720338176825506,"SEC16A"
"4851",12260.2033786522,0.0693393262421326,0.0953033631482704,0.190917303840039,0.460290001613773,"NOTCH1"
"51162",476.696325923833,-0.0891087731964795,0.0896229912214404,0.09940787707733,0.331738327994941,"EGFL7"
"10555",804.556357709882,0.0383721988739319,0.0870493351144995,0.440129090893816,0.692927698713664,"AGPAT2"
"138311",5041.79124485573,-0.026876722635632,0.0595109399340634,0.553407150846098,0.775216675673894,"DIPK1B"
"84973",1537.08891399059,0.210344900431686,0.141951066118982,0.0060804146194427,0.0758710559499579,"SNHG7"
"85014",714.003419615425,-0.0371955629858789,0.0828282123021251,0.451997922534459,0.70227510385237,"TMEM141"
"84960",217.315892742497,0.0610227672267137,0.122128481740994,0.241237903010547,0.515180853073615,"CCDC183"
"100131193",37.2757205294268,0.0416512362152161,0.162444999834191,0.202162262364463,0.472909210153536,"CCDC183-AS1"
"55684",7315.02640701833,0.0856227375535099,0.0747808256000245,0.0920289402429241,0.319517618624728,"RABL6"
"100422860",75.5029586704022,0.0626843987113847,0.131246321806034,0.223851021696256,0.497363493506972,"MIR4292"
"389813",2296.67884995849,-0.0153356289974192,0.076378752896229,0.750454268667749,0.886372905835785,"AJM1"
"29085",4683.5878546697,0.0329699374132521,0.0641883892271704,0.480674339816153,0.725237106431086,"PHPT1"
"158056",206.860744723095,0.125918841989342,0.221182268565207,0.0199823536894029,0.146374334723382,"MAMDC4"
"8721",8110.68198000969,-0.0149670873527791,0.0643886406785655,0.748059281947762,0.88588123111229,"EDF1"
"7186",1349.7051399147,0.0790711662346714,0.0673645075044563,0.103518757437142,0.338843116660411,"TRAF2"
"54461",5088.18354708387,-0.0493739473767476,0.0556799938293135,0.262705356459388,0.53726552078257,"FBXW5"
"5730",1163.43630984933,-0.020143605305481,0.105229512481802,0.670321141075259,0.846407303479359,"PTGDS"
"401562",34.7971957085734,0.0543063853270042,0.184515707060433,0.0647232994921922,0.270530638517858,"LCNL1"
"286257",1209.60557867044,0.144644151150192,0.0782273630327516,0.00749977811180898,0.0860586860267908,"PAXX"
"20",8022.03797184425,0.0243370674775585,0.0649125831328366,0.603119999775065,0.806395146333237,"ABCA2"
"56654",5121.91844523132,0.0233545754686944,0.0753220243946949,0.62910573170069,0.821927445702706,"NPDC1"
"954",220.426089905439,-0.0890538987621834,0.135269318607637,0.119664961480901,0.362124619912384,"ENTPD2"
"89958",1028.43117586417,0.313373647130637,0.168619233539305,0.00107624509375486,0.0269909545433792,"SAPCD2"
"91373",180.339133314206,0.0937410856192147,0.132772332407935,0.107447850339544,0.343826737398075,"UAP1L1"
"100289341",107.678681420471,-0.114678326844675,0.160547720884666,0.063691964021257,0.268423666251837,"MAN1B1-DT"
"11253",3802.58398665608,-0.00571744412467863,0.0508785275408874,0.89136151103325,0.953763827722176,"MAN1B1"
"29952",1774.45211669747,0.16726748673117,0.142966564674571,0.0186503211755884,0.141433145637916,"DPP7"
"2902",12786.6233551806,-0.151382558600453,0.149334688574215,0.0289935041205369,0.179642104840957,"GRIN1"
"389816",206.627457765288,0.00533655123566593,0.0862899359415669,0.911622457179668,0.962636285996108,"LRRC26"
"29882",1278.39139430798,0.00393834000676938,0.0802933778057889,0.934821739835351,0.972451466592107,"ANAPC2"
"8636",1800.23111437107,0.10033893215073,0.0709344374007811,0.045752205125013,0.225120305694047,"SSNA1"
"286262",1655.00983511824,0.0340055652997256,0.0714651220907222,0.480689794303797,0.725237106431086,"TPRN"
"94107",2985.09313724201,-0.0760913434660681,0.0608790948412374,0.100534516268555,0.333704486623281,"TMEM203"
"27158",1431.84313371696,0.0560254605478573,0.0943229486487733,0.277318995405175,0.551416808216532,"NDOR1"
"727800",2085.72373071418,-0.00294143897024162,0.080759487530768,0.951291777299314,0.980700594984301,"RNF208"
"375791",68.4425571457263,-0.0919084670612055,0.149938091402388,0.105932804006695,0.340901127474606,"CYSRT1"
"10383",17658.7794414212,-0.0124331992258711,0.0728571120813479,0.79521091718976,0.909572181788642,"TUBB4B"
"25920",8120.43711523213,0.0246599892094784,0.0479791417248305,0.541648573260643,0.766737997018777,"NELFB"
"54863",52.6640138417727,0.0372837328019471,0.141010758599463,0.372283011969687,0.639201367740764,"TOR4A"
"441478",1207.89597184137,0.192597936806642,0.109170481022224,0.00397211694031178,0.0593530338050068,"NRARP"
"54932",769.470404151881,0.17791649093696,0.157202028491255,0.016765755563639,0.133994445171878,"EXD3"
"10811",42.6013999498409,0.0418347687004336,0.149977417598702,0.289178428579051,0.56297807001472,"NOXA1"
"26012",24197.4817301954,-0.0100421484347678,0.0737164636596548,0.834101709254504,0.926287748523525,"NSMF"
"375775",95.9741408613263,0.116836621026533,0.182783000360764,0.0490082419702534,0.233396594827465,"PNPLA7"
"64975",2060.77691512407,0.0286734180234212,0.0575776226168306,0.521222763050942,0.753633935442302,"MRPL41"
"92715",901.691201450796,0.0898661185678665,0.134387156960104,0.117593825868895,0.359229375762488,"DPH7"
"116225",2891.65488940265,0.0576118303088184,0.0653812141069364,0.225256362130787,0.498682640513134,"ZMYND19"
"92714",1393.90098507586,0.0502507046727071,0.0891745294465236,0.322186626107827,0.594078998013381,"ARRDC1"
"85026",844.544061862995,0.0434192113165325,0.0835890802861474,0.384237715946998,0.646805095961479,"ARRDC1-AS1"
"79813",6020.25461019266,-0.00181126798226348,0.0645041402911547,0.968972687830692,0.987671031827477,"EHMT1"
"774",6837.10507170029,-0.179581336869392,0.102976766548895,0.00501844619863627,0.0679377340100157,"CACNA1B"
"643224",152.92907715455,-0.00815517548838949,0.108718611174734,0.859253194832567,0.93899356358599,"TUBBP5"
"100132403",110.396627278885,0.205846840079148,0.248256109117324,0.00755508278587958,0.0863042478599393,"FAM157B"
"4549",41292.5954540291,-0.00910246488148342,0.082281563414978,0.850299711946303,0.934693212937663,"RNR1"
"4550",300082.209249857,-0.0436894942854301,0.0774956547158292,0.376261551742005,0.641700254045265,"RNR2"
"4535",35932.2334440182,-0.0674932736128782,0.0963544803441351,0.20205880721722,0.472884487071498,"ND1"
"4536",41975.3139551938,-0.117816268718823,0.107220820282852,0.0480649638232929,0.23201523150226,"ND2"
"4570",1795.80322915312,-0.283538810772048,0.178139461309116,0.00235568002140536,0.0438759767889318,"TRNN"
"4511",933.10456288543,-0.175807897606073,0.176064433782114,0.0193684626911798,0.144088909246171,"TRNC"
"4579",56.5464484399724,-0.00941677973667073,0.117264238752047,0.831806364126898,0.925293119622724,"TRNY"
"4512",228030.947382303,-0.139440411896426,0.102502717926154,0.0215814757095986,0.15230595204096,"COX1"
"4513",60287.8948515864,-0.0527182843816656,0.083972259547072,0.297227368836675,0.570977144100129,"COX2"
"4509",6958.27221812959,0.0219370810611402,0.082189276276909,0.651930195133997,0.836365381796013,"ATP8"
"4508",44679.5459355358,0.0216758490085584,0.079983254418428,0.65536810589753,0.837832084170673,"ATP6"
"4514",75764.8608934946,-0.092907634552679,0.0935579222279352,0.0913575768574458,0.319145533244229,"COX3"
"4537",14668.4317316276,-0.239304554734363,0.114564171832938,0.00101789807689618,0.0263944946153403,"ND3"
"4539",20379.1007505882,-0.125986199784425,0.10953384285137,0.0383618444585064,0.206433751451417,"ND4L"
"4538",133010.75446476,-0.11470451255115,0.100297566890109,0.048359855845788,0.232943585022847,"ND4"
"4540",80171.298111812,-0.125035410822905,0.123737411660362,0.0464176547634668,0.227150541878381,"ND5"
"4541",25385.2759397656,-0.178459811081147,0.145838965885214,0.0146237127614645,0.123761030423694,"ND6"
"4519",41614.0535519482,-0.149932653592141,0.130008805516693,0.0250514322371087,0.166135703238107,"CYTB"
"4571",2195.71152159824,-0.0978071379264805,0.112609059708264,0.0914594797684875,0.319229016583661,"TRNP"
"55344",6412.74939061537,0.0236572148294878,0.061455275507556,0.606400683586461,0.808414890841248,"PLCXD1"
"8225",2624.13841823912,0.0705493395214023,0.0867715460734034,0.176660221570623,0.442495578667393,"GTPBP6"
"283981",165.975848465772,-0.0244447564689802,0.112256630707085,0.601671522669081,0.805516231217117,"LINC00685"
"28227",851.881040368992,0.0111497586943591,0.0872084436726873,0.816970100027438,0.91915906723529,"PPP2R3B"
"3563",390.886681958432,0.10308174129815,0.168771036717879,0.0724604809438387,0.284640812215959,"IL3RA"
"293",17667.6989343032,0.0463905496145664,0.0661607136232293,0.328534191082895,0.599613257248468,"SLC25A6"
"80161",157.012410757904,0.0623532013789228,0.109058051869162,0.237079159764588,0.510346724042925,"ASMTL-AS1"
"8623",3176.03472130441,-0.0241650090462721,0.0666048837728116,0.608434838739742,0.809746118053244,"ASMTL"
"8227",2963.7676423846,0.285765174364173,0.0963505311802167,5.13839339933672e-05,0.00355166431731314,"AKAP17A"
"207063",580.562171605746,0.123933918377641,0.102774323882709,0.0369413300120011,0.201443300815093,"DHRSX"
"9189",4730.92395926603,0.0359553406857119,0.0662540657945061,0.447090436050597,0.698168088867809,"ZBED1"
"401577",39.8358089655108,0.0343905544909032,0.132336664210275,0.4352223027877,0.68885152041255,"CD99P1"
"4267",5070.44204837366,0.302939916607105,0.144714436187539,0.000660009772479031,0.0200404160140601,"CD99"
"8908",739.831009583461,-0.0307284677497997,0.0828353176076422,0.531253051283809,0.760077550562774,"GYG2"
