"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043086","negative regulation of catalytic activity","83/2265","449/18888",0.184855233853007,1.54152126137554,4.28677700026561,3.5644184143405e-05,0.00116928421461735,0.000898037682880752,"DFFA/RPS6KA1/NES/IFI16/ATP2B4/DUSP10/HNRNPU/SIRT1/PDCD4/CDKN1C/USP47/TSG101/CD44/PTPRJ/RDX/WNK1/BICD1/LRP1/PTPRB/CORO1C/LATS2/LRCH1/RB1/SNX6/SOCS4/AKT1/TSC2/PDPK1/MT3/INPP5K/TP53/MAPK7/RFFL/SRCIN1/SMAD7/PALM/ANGPTL4/GMIP/XRCC1/PLAUR/APOC1/CARD8/RASIP1/PNKP/BIN1/SH3BP4/DBNDD2/RRP1B/PPM1F/TIMP3/PPARG/RAF1/GNAI2/HYAL2/DUSP7/PARP9/WWTR1/CAMK2N2/PAK2/ZFYVE28/NFKB1/CAST/DUSP1/SERPINB1/SERPINB6/CDKN1A/LATS1/AQP1/LIMK1/RASA4/CAV1/IKBKB/DEPTOR/TESK1/KLF4/DAB2IP/CRB2/ABL1/GPSM1/NOTCH1/DDX3X/HDAC6/PLXNB3",83
"GO:0006606","protein import into nucleus","37/2265","161/18888",0.229813664596273,1.91643289046111,4.3106264670977,6.5508685940915e-05,0.00185638698750875,0.00142574871699427,"TARDBP/ZC3H12A/IPO13/TXNIP/SUFU/POLA2/IPO8/NFKBIA/PSEN1/AKT1/TSC2/CDH1/TP53/RANGRF/MED1/JUP/STAT3/ELAVL1/PIK3R2/TGFB1/BCL3/NUP62/MAVS/STK4/PTTG1IP/EP300/HYAL2/FAM53A/TMCO6/CDKN1A/TRAF3IP2/POM121C/MDFIC/STK3/NUP188/NUP214/NOTCH1",37
"GO:0070316","regulation of G0 to G1 transition","14/2265","38/18888",0.368421052631579,3.07228999651446,4.72006025202451,7.12720269686598e-05,0.00197338511368271,0.00151560602013509,"ARID1A/ARID2/DPF3/BCL7C/BRD7/SOX15/MED1/SMARCE1/SMARCB1/SMARCC1/ACTL6A/SMARCD3/DAB2IP/FOXO4",14
"GO:0051170","import into nucleus","37/2265","166/18888",0.22289156626506,1.8587090082183,4.10189777850049,0.000128681677315909,0.00309022908162513,0.00237336836445835,"TARDBP/ZC3H12A/IPO13/TXNIP/SUFU/POLA2/IPO8/NFKBIA/PSEN1/AKT1/TSC2/CDH1/TP53/RANGRF/MED1/JUP/STAT3/ELAVL1/PIK3R2/TGFB1/BCL3/NUP62/MAVS/STK4/PTTG1IP/EP300/HYAL2/FAM53A/TMCO6/CDKN1A/TRAF3IP2/POM121C/MDFIC/STK3/NUP188/NUP214/NOTCH1",37
"GO:0140895","cell surface toll-like receptor signaling pathway","20/2265","72/18888",0.277777777777778,2.31640912435614,4.13099215995009,0.000221775488806697,0.0046480446195737,0.00356980721017798,"TLR5/PIK3AP1/NR1H3/RELA/IRAK4/NFKBIA/CYBA/NR1D1/NAGLU/IFI35/TICAM1/PELI1/NMI/IRAK2/MYD88/F2RL1/CD14/MFHAS1/NINJ1/DAB2IP",20
"GO:0097284","hepatocyte apoptotic process","9/2265","20/18888",0.45,3.75258278145695,4.54625031125511,0.000244937959156025,0.00497808118871431,0.00382328303077985,"KRT18/RB1/ARF6/IGF1R/CFLAR/BCL2L1/STK4/CASP6/STK3",9
"GO:0140888","interferon-mediated signaling pathway","26/2265","108/18888",0.240740740740741,2.00755457444199,3.87608733402177,0.00035164493642105,0.00671686340581475,0.00515870852764259,"MUL1/IKBKE/IFITM2/IFITM3/TRIM6/NR1H3/PTPN11/OAS3/SIN3A/NLRC5/TP53/MED1/TRIM65/IFIH1/GIGYF2/MAVS/IL10RB/USP18/PPARG/RAF1/MYD88/PARP9/RBM47/IRF1/TRIM41/TRIM56",26
"GO:0040029","epigenetic regulation of gene expression","44/2265","220/18888",0.2,1.66781456953642,3.6777247708565,0.000424212180550285,0.00759970551524584,0.0058367519600193,"PADI2/ARID1A/ZMPSTE24/IFI16/USP21/HNRNPU/BMI1/EPC1/SIRT1/PCGF5/HELLS/CDKN1C/RB1/SIN3A/BRD7/CTCF/TP53/HDAC5/PPM1D/MBD3/UHRF1/DNMT1/SAMD1/KLF2/SIRT2/SPHK2/HAT1/ZNFX1/TFAP2C/SMARCB1/MORC2/PICK1/EP300/KAT2B/CGGBP1/BCL6/YTHDC1/JARID2/BEND3/HIPK2/PHF2/EHMT1/HDAC6/MECP2",44
"GO:0001894","tissue homeostasis","50/2265","259/18888",0.193050193050193,1.60985962310466,3.64792484714346,0.000429601697065162,0.00759970551524584,0.0058367519600193,"NPHP4/CROCC/ALPL/MTF1/MFSD2A/SLC2A1/S1PR1/CSF1/INAVA/CUBN/VSTM4/NANOS1/LTBP3/TCIRG1/YAP1/IL10RA/JAM3/PTPN11/P2RX4/RB1/TJP1/CSK/CIB2/NAGLU/PLEKHM1/SOX9/TJP3/RAB3D/BAX/FOSL2/BARD1/GIGYF2/INPP5D/TP53INP2/CLDN5/PTH1R/TF/WWTR1/SPP1/OCLN/CSF1R/MAK/GJA1/EGFR/SCX/NFIB/TJP2/WHRN/CRB2/NOTCH1",50
"GO:0060249","anatomical structure homeostasis","50/2265","259/18888",0.193050193050193,1.60985962310466,3.64792484714346,0.000429601697065162,0.00759970551524584,0.0058367519600193,"NPHP4/CROCC/ALPL/MTF1/MFSD2A/SLC2A1/S1PR1/CSF1/INAVA/CUBN/VSTM4/NANOS1/LTBP3/TCIRG1/YAP1/IL10RA/JAM3/PTPN11/P2RX4/RB1/TJP1/CSK/CIB2/NAGLU/PLEKHM1/SOX9/TJP3/RAB3D/BAX/FOSL2/BARD1/GIGYF2/INPP5D/TP53INP2/CLDN5/PTH1R/TF/WWTR1/SPP1/OCLN/CSF1R/MAK/GJA1/EGFR/SCX/NFIB/TJP2/WHRN/CRB2/NOTCH1",50
"GO:0034312","diol biosynthetic process","9/2265","22/18888",0.409090909090909,3.41143889223359,4.17742419027376,0.000579824307400928,0.00945760058389747,0.00726365891867818,"ACER3/SPTSSA/SPTLC2/SPHK1/SPHK2/QDPR/DHFR/PCBD2/ABCA2",9
"GO:0046519","sphingoid metabolic process","9/2265","22/18888",0.409090909090909,3.41143889223359,4.17742419027376,0.000579824307400928,0.00945760058389747,0.00726365891867818,"PLPP3/ACER3/SPTSSA/SPTLC2/SPHK1/KDSR/SPHK2/PLPP1/ABCA2",9
"GO:0062197","cellular response to chemical stress","57/2265","311/18888",0.183279742765273,1.52838312642405,3.46818483660578,0.000693882799548037,0.0106506800756802,0.00817997193214318,"SELENON/ZC3H12A/SLC2A1/GPX7/PARP1/SIRT1/TRIM21/RELA/ALDH3B1/CASP1/WNK1/RAD52/PEX5/PXN/ZFP36L1/AKT1/MLST8/CLN3/MAPK3/STX4/MT3/TP53/MAPK7/PCGF2/NAGLU/SPHK1/KEAP1/KLF2/SIRT2/RELB/ZNF580/VRK2/NR4A2/EFHD1/HM13/STAU1/TSPO/KAT2B/MYLK/DHFR/SERPINB6/RIPK1/FYN/AQP1/EGFR/CAV1/PEX2/TP53INP1/PLEC/ERMP1/FANCC/KLF4/MAPKAP1/ABL1/DDX3X/HDAC6/ABCD1",57
"GO:0050878","regulation of body fluid levels","65/2265","370/18888",0.175675675675676,1.46497225702524,3.33420082133406,0.000978505291198572,0.0136403185627589,0.0104760843623156,"PDPN/PAFAH2/VAV3/CSRP1/PRKCQ/PAPSS2/ENTPD1/ILK/ADM/CD59/NR1H3/CCND1/ST3GAL4/WNK1/ANO6/ZNF385A/SH2B3/F10/ITPK1/HSD11B2/CYBA/INPP5K/CTNS/ALOX12/MLLT6/MED1/STAT5B/STAT5A/EMILIN2/MYL12A/TBXA2R/PLAUR/NCOA1/EMILIN1/CAD/FOSL2/HK2/TFPI/ADA/TUBB1/MYH9/GNAI2/HYAL2/PLSCR1/WFS1/ANXA5/NPR3/ITGA2/F2RL1/DDR1/TRAF3IP2/GJA1/PDGFA/GNA12/AQP1/EGFR/CAV1/GPAT4/OPRK1/AQP3/TLN1/CEL/VAV2/WAS/APLN",65
"GO:0051098","regulation of binding","45/2265","238/18888",0.189075630252101,1.57671545439368,3.3050005859522,0.00126159110221031,0.0165183598545368,0.0126864875308465,"SKI/LDLRAP1/PBXIP1/NES/IFI16/BAMBI/WAPL/TRIM21/TRIM6/MARK2/RSF1/LRP1/HIP1R/RB1/PSEN1/AKT1/ZFPM1/ATP2A3/ARRB2/HDAC5/SIRT2/PLAUR/BCL3/BAX/MED25/MITD1/STK4/CLDN5/CSNK1E/PPARG/PARP9/EIF4G1/HES1/LEF1/NSD1/CDKN1A/HEY2/HIPK2/HMBOX1/PPP2CB/STK3/ZNF618/GOLGA2/ABL1/GPSM1",45
"GO:0032984","protein-containing complex disassembly","47/2265","252/18888",0.186507936507937,1.55530326921055,3.27578236574528,0.00134299059243287,0.0173211350767625,0.0133030377172163,"ARID1A/ZMPSTE24/LIX1L/UBQLN4/NES/KIF5B/WASHC2C/DDIT4/TRIM21/SWAP70/TSG101/RDX/WNK1/PEX5/EPS8/ARID2/NCKAP5L/CHMP4A/TMOD3/IGF1R/EEF2K/CLN3/CARMIL2/IST1/FLII/SMARCE1/DHX8/INSR/UPF1/CAPG/NCKAP5/MICAL3/SNAP29/SMARCB1/TRIOBP/FYCO1/SMARCC1/GAK/F2RL1/CARMIL1/MTRF1L/SMARCD3/PEX2/MID1/MID1IP1/HDAC6/LAMP2",47
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","66/2265","388/18888",0.170103092783505,1.41850208233768,3.07459922050635,0.00207447180559557,0.0227250668213699,0.0174533839561427,"SKI/HES5/TGFBR3/TGFB2/PARP1/BAMBI/SIRT1/ZMIZ1/BMPR1A/PDCD4/CDKN1C/ILK/LTBP3/NUMA1/LRRC32/BCL9L/PXN/LATS2/SMAD9/SNX6/LTBP2/TGFB3/RBPMS2/NEO1/SIN3A/FURIN/RGMA/PDPK1/MAPK3/TGFB1I1/ZNF423/GLG1/ARRB2/TP53/FLCN/FAM83G/STAT3/SMAD7/ETV2/TGFB1/LTBP1/INHBB/ACVR1/GDF5/TGIF2/CLDN5/EP300/PPARG/TGFBR2/HES1/MSX1/NPNT/LEF1/SAP30L/LATS1/ITGB8/FZD1/HIPK2/ZNF703/SCX/TGFBR1/CRB2/ENG/ABL1/NOTCH1/GPC3",66
"GO:0033619","membrane protein proteolysis","16/2265","62/18888",0.258064516129032,2.15201879940184,3.35380088286316,0.00213560465802224,0.023184369992486,0.0178061395568534,"PRKCQ/TSPAN15/PACSIN3/PSEN1/ADAM10/SNX33/CTSH/FURIN/RGMA/TGFB1/RHBDD1/HM13/BACE2/TIMP3/MYH9/DAG1",16
"GO:0150105","protein localization to cell-cell junction","8/2265","22/18888",0.363636363636364,3.03239012642986,3.52078408686427,0.00285379163697615,0.0277661064714111,0.0213250205608619,"DLG5/TJP1/CGNL1/ZDHHC7/TJP3/PAK2/SCRIB/TJP2",8
"GO:0000819","sister chromatid segregation","42/2265","229/18888",0.183406113537118,1.52943694149628,2.97542282790724,0.00322357710915241,0.0297445916250148,0.0228445435311927,"PHF13/ARID1A/NSL1/HNRNPU/WAPL/SMC3/KAT5/NUMA1/ARID2/RB1/CHMP4A/DPF3/BCL7C/BRD7/MIS12/RANGRF/ZNF207/SMARCE1/TEX14/UHRF1/NUP62/ANKRD53/MAP3K20/MAPRE1/SMARCB1/KAT2B/SMARCC1/RHOA/STAG1/ACTL6A/NIPBL/DUSP1/LATS1/KIF25/BAZ1B/SMARCD3/ARHGEF10/RRS1/CDK5RAP2/NEK6/GOLGA2/SMC1A",42
"GO:0120163","negative regulation of cold-induced thermogenesis","13/2265","48/18888",0.270833333333333,2.25849889624724,3.22250722211663,0.00343263787641213,0.0310170691946462,0.0238218361294028,"DOCK7/NR1H3/RB1/TLE3/ZNF423/FLCN/NR1D1/NOVA2/PLCL1/ABHD6/NPR3/QKI/NOTCH1",13
"GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","5/2265","10/18888",0.5,4.16953642384106,3.70065540797102,0.00369406164733717,0.0326608798110634,0.0250843212109664,"KRI1/RPS21/NOP14/RRS1/RCL1",5
"GO:0060245","detection of cell density","5/2265","10/18888",0.5,4.16953642384106,3.70065540797102,0.00369406164733717,0.0326608798110634,0.0250843212109664,"PTPRJ/YAP1/DACH1/TSPO/SRPX",5
"GO:0002467","germinal center formation","6/2265","14/18888",0.428571428571429,3.57388836329234,3.55617103076205,0.0037652495772031,0.0326608798110634,0.0250843212109664,"NFKB2/FOXJ1/PKN1/BCL3/ADA/BCL6",6
"GO:0141137","positive regulation of gene expression, epigenetic","11/2265","38/18888",0.289473684210526,2.41394214011851,3.22053964718314,0.00395464949397652,0.0338105727275386,0.0259673123176869,"PADI2/ARID1A/ZMPSTE24/USP21/BRD7/TP53/SPHK2/SMARCB1/EP300/KAT2B/PHF2",11
"GO:0008643","carbohydrate transport","31/2265","159/18888",0.19496855345912,1.6258569703028,2.92534607624973,0.00416747639702795,0.0351816608845604,0.0270203401582791,"MFSD2A/SLC2A1/SLC45A3/SORBS1/SLC37A4/PTPN11/HNF1A/AKT1/ZDHHC7/INPP5K/CTNS/STXBP4/YES1/INSR/RHOQ/HK2/SLC5A3/CLTCL1/KLF15/SLC2A9/SGCB/OCLN/SLC35A4/PPARD/EZR/AQP1/AQP3/SLC35D2/NR4A3/SLC2A8/GPC3",31
"GO:0003018","vascular process in circulatory system","48/2265","275/18888",0.174545454545455,1.45554726068633,2.80900484710091,0.00474818048015799,0.0390463452019532,0.0299885082957347,"ECE1/MFSD2A/SLC2A1/SLC6A9/ATP2B4/VSTM4/SLC16A12/FGFBP3/ADM/PTPRJ/SLC29A2/ARHGAP42/SLC38A2/LRP1/SLC7A1/TJP1/SLCO3A1/ATP2A3/YES1/TBXA2R/TJP3/INSR/KLF2/TGFB1/ARHGAP35/CPS1/SNTA1/SLC5A3/CBS/CLDN5/KAT2B/RHOA/OCLN/F2RL1/GCLC/AKAP12/SLC29A4/EGFR/CAV1/SLC7A2/DOCK5/ADRA1A/PLEC/TJP2/SLC44A1/ABL1/ABCA2/SLC38A5",48
"GO:0042491","inner ear auditory receptor cell differentiation","12/2265","46/18888",0.260869565217391,2.17541030809099,2.94622426528646,0.00671056230589335,0.0488011494920148,0.0374804266267017,"HES5/KCNQ1/TRIOBP/HES1/SEC24B/FGF2/HEY2/DLL1/SCRIB/WHRN/NOTCH1/TPRN",12
"GO:0045987","positive regulation of smooth muscle contraction","9/2265","30/18888",0.3,2.50172185430464,3.03852772615014,0.00685782995879009,0.0496329276154161,0.0381192517209537,"CTTN/SPHK1/TBXA2R/ADA/RHOA/TACR3/NPNT/ITGA2/ADRA1A",9
