"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003407","neural retina development","8/366","62/12787",0.129032258064516,4.50802044773488,4.75290000341202,0.000365784079070605,0.0172113602005355,0.0151755471962485,"RPE65/ATP8A2/DLX1/DLX2/DSCAM/CALB1/RORB/NTRK2",8
"GO:0003014","renal system process","9/366","78/12787",0.115384615384615,4.031210592686,4.60932502443006,0.000373304483925001,0.0173340989969912,0.0152837680676219,"CHRNB2/AGT/EDNRB/AQP4/BCL2/SULF2/PDGFB/PPP3CA/SGK1",9
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","4/366","13/12787",0.307692307692308,10.7498949138293,6.03723063187466,0.000384572902946092,0.017625425642815,0.0155406356952652,"CALB2/SCGN/CALB1/ATP2B3",4
"GO:0007215","glutamate receptor signaling pathway","7/366","48/12787",0.145833333333333,5.09500227686703,4.87906618395527,0.000397873734881584,0.0180012360307322,0.0158719940662613,"GRID1/GRM5/PLCB1/GRIK1/GRM3/PLP1/GRIA3",7
"GO:1903530","regulation of secretion by cell","25/366","417/12787",0.0599520383693046,2.09455386510464,3.90076626841365,0.000404740052060706,0.0180800967559776,0.0159415269006189,"RAB3B/CHRNB2/AGT/AVPR1A/KCNMB4/SYT1/FOXO1/BAIAP3/ADCYAP1/APOE/CLASP1/ACVR1C/RAPGEF4/PLCB1/NTSR1/HYAL3/STXBP5L/TRH/EPHA5/PPP3CA/CARTPT/SV2C/PRKN/CADPS2/CDK5",25
"GO:0042063","gliogenesis","19/366","280/12787",0.0678571428571429,2.37073575331772,3.98094147886846,0.000452640419073896,0.0199671004863972,0.0176053299839794,"POU3F1/GPR37L1/KRAS/CNTN1/PAFAH1B1/NTN1/GFAP/CDH2/HAPLN4/DLX1/DLX2/EPHA4/GSX2/VCAN/DAAM2/RELN/CDK5/NTRK2/PLP1",19
"GO:0016049","cell growth","25/366","422/12787",0.0592417061611374,2.0697368761816,3.83588646272915,0.000482663381867053,0.0206281506042868,0.0181881890460311,"AGT/AVPR1A/SYT1/DCLK1/PAFAH1B1/NTN1/BCL2/APOE/DSCAM/S100B/ALCAM/OSTN/SLIT2/SPOCK1/SLIT3/SGK1/PRKN/IGFBP3/COBL/SEMA3C/SEMA3E/CDK5/SH3GL2/CDKL5/SLC9A6",25
"GO:0006821","chloride transport","9/366","81/12787",0.111111111111111,3.88190649666059,4.46629681906712,0.000495382831520407,0.0206281506042868,0.0181881890460311,"GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",9
"GO:0021955","central nervous system neuron axonogenesis","6/366","36/12787",0.166666666666667,5.82285974499089,4.97408693738247,0.000496852593189112,0.0206281506042868,0.0181881890460311,"CHRNB2/DCLK1/PAFAH1B1/EPHA4/ADARB1/SLIT2",6
"GO:0048846","axon extension involved in axon guidance","6/366","36/12787",0.166666666666667,5.82285974499089,4.97408693738247,0.000496852593189112,0.0206281506042868,0.0181881890460311,"DSCAM/ALCAM/SLIT2/SLIT3/SEMA3C/SEMA3E",6
"GO:1902284","neuron projection extension involved in neuron projection guidance","6/366","36/12787",0.166666666666667,5.82285974499089,4.97408693738247,0.000496852593189112,0.0206281506042868,0.0181881890460311,"DSCAM/ALCAM/SLIT2/SLIT3/SEMA3C/SEMA3E",6
"GO:0051046","regulation of secretion","26/366","448/12787",0.0580357142857143,2.02760294691647,3.80061587270937,0.000509898180962464,0.0209236125653086,0.0184487028509797,"RAB3B/CHRNB2/AGT/AVPR1A/KCNMB4/SYT1/FOXO1/BAIAP3/ADCYAP1/APOE/CLASP1/ACVR1C/RAPGEF4/PLCB1/NTSR1/HYAL3/STXBP5L/TRH/EPHA5/PPP3CA/CARTPT/SV2C/SGK1/PRKN/CADPS2/CDK5",26
"GO:0010544","negative regulation of platelet activation","4/366","14/12787",0.285714285714286,9.98204527712724,5.77194804930764,0.000526305674995713,0.0212063566059733,0.0186980030505904,"ADAMTS18/APOE/PDGFB/PDGFRA",4
"GO:0098656","monoatomic anion transmembrane transport","10/366","99/12787",0.101010101010101,3.52900590605509,4.33611176444997,0.00052880685217502,0.0212063566059733,0.0186980030505904,"GRM5/GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",10
"GO:0044057","regulation of system process","24/366","401/12787",0.0598503740648379,2.09100200318875,3.81032314098446,0.000539715466162792,0.0214006278661628,0.018869295304284,"FAAH/PDE4B/AGT/CELF2/MTG1/AVPR1A/KCNMB4/NOS1/FOXO1/EDNRB/APOE/TNNT1/NRXN1/NTSR1/PDGFB/GSX2/PPP3CA/GUCY1A1/PDE4D/CARTPT/SGK1/RELN/PBX3/ATP2B3",24
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","5/366","25/12787",0.2,6.98743169398907,5.14376143425293,0.000619061518124396,0.0242740899717888,0.0214028754102423,"FBXO2/SORCS3/PLCB1/PPP3CA/GRM3",5
"GO:0019933","cAMP-mediated signaling","7/366","52/12787",0.134615384615385,4.70307902480034,4.59298248364867,0.000655483045207772,0.0254197765553651,0.0224130466354445,"PDE4B/ADCYAP1/PEX5L/EPHA5/ADCY2/PDE4D/AHR",7
"GO:0008344","adult locomotory behavior","8/366","68/12787",0.117647058823529,4.11025393764063,4.41421450112273,0.00068915303461918,0.0263391225278406,0.0232236495182165,"KLHL1/PAFAH1B1/EPHA4/NTSR1/CHL1/TRH/PRKN/PBX3",8
"GO:0008217","regulation of blood pressure","11/366","121/12787",0.0909090909090909,3.17610531544958,4.12840661208827,0.000696254887359248,0.0263391225278406,0.0232236495182165,"GPR37L1/AGT/AVPR1A/NOS1/EDNRB/NTSR1/PDGFB/GUCY1A1/CARTPT/SGK1/NCALD",11
"GO:0007158","neuron cell-cell adhesion","4/366","15/12787",0.266666666666667,9.31657559198543,5.53210386996845,0.000701580481047611,0.0263391225278406,0.0232236495182165,"NRXN3/NRXN1/NCAM2/CNTN4",4
"GO:0051966","regulation of synaptic transmission, glutamatergic","8/366","70/12787",0.114285714285714,3.9928181108509,4.309894302847,0.00083759421434604,0.0309462374667203,0.0272858206295582,"GRM5/SYT1/CDH2/NRXN1/GRIK1/GRM3/RELN/CDK5",8
"GO:0007389","pattern specification process","20/366","318/12787",0.0628930817610063,2.19730556414751,3.71135382502057,0.000844792639020202,0.0309462374667203,0.0272858206295582,"WDR77/PBX1/PCDH8/CCDC103/APC2/DLX1/DLX2/DOP1B/ETS2/ROBO2/IFT57/IFT122/GSX2/FST/DAAM2/CITED2/COBL/SEMA3C/RELN/PBX3",20
"GO:0040013","negative regulation of locomotion","18/366","272/12787",0.0661764705882353,2.31201783992285,3.75438129277449,0.000850604996960009,0.0309462374667203,0.0272858206295582,"ARHGDIB/BCL2/APOE/CLASP1/ACVR1C/EPHA4/PLCB1/ADARB1/ROBO2/APOD/SLIT2/SPOCK3/RIPOR2/CITED2/IGFBP3/MAGI2/SEMA3C/SEMA3E",18
"GO:0051580","regulation of neurotransmitter uptake","4/366","16/12787",0.25,8.73428961748634,5.31370672800166,0.000914464166365499,0.0325974145768065,0.0287416913958151,"RAB3B/NOS1/GFAP/PRKN",4
"GO:0071676","negative regulation of mononuclear cell migration","4/366","16/12787",0.25,8.73428961748634,5.31370672800166,0.000914464166365499,0.0325974145768065,0.0287416913958151,"PLCB1/APOD/SLIT2/RIPOR2",4
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","10/366","107/12787",0.0934579439252336,3.26515499719115,4.03886929309007,0.000974919597100714,0.0344049125816842,0.0303353929371549,"PDE4B/ARRB1/GRM5/NOS1/KCTD12/ADCYAP1/PLCB1/SLIT2/PPP3CA/SLIT3",10
"GO:1901890","positive regulation of cell junction assembly","9/366","89/12787",0.101123595505618,3.53297108123043,4.11611201751498,0.000988100898610544,0.0345248323880852,0.0304411282573504,"AGT/LRTM2/NRXN1/SYNDIG1/SLITRK3/LRRN3/LINGO2/NTRK2/SLITRK2",9
"GO:0008038","neuron recognition","6/366","41/12787",0.146341463414634,5.11275489804078,4.52759332943782,0.00101699590343262,0.0351860641491541,0.0310241474772634,"CNTN2/EPHA4/NCAM2/DSCAM/CNTN4/ROBO2",6
"GO:0001656","metanephros development","7/366","56/12787",0.125,4.36714480874317,4.33465124026116,0.00103043856579881,0.0353050262010097,0.0311290383290882,"BCL2/PDGFB/ROBO2/PDGFRA/FRAS1/EGR1/CALB1",7
"GO:0099565","chemical synaptic transmission, postsynaptic","9/366","91/12787",0.0989010989010989,3.45532336515943,4.03483284780552,0.001159035382596,0.0393291910113585,0.0346772124590463,"CHRNB2/NRXN1/NTSR1/PPP3CA/GLRA3/INSYN2B/RELN/CDK5/GLRA2",9
"GO:0051961","negative regulation of nervous system development","11/366","130/12787",0.0846153846153846,2.95622110130307,3.84816634617233,0.00126172399652486,0.0424059427022498,0.0373900364283457,"GPR37L1/NTN1/DLX1/DLX2/ROBO2/PPP3CA/DAAM2/SEMA3C/SEMA3E/ELAPOR2/CDK5",11
"GO:0061045","negative regulation of wound healing","6/366","43/12787",0.13953488372093,4.87495234464354,4.36895251031006,0.00131425997943268,0.0437549383718671,0.0385794687110526,"ADAMTS18/APOE/CLASP1/PDGFB/PDGFRA/CD109",6
"GO:0051047","positive regulation of secretion","15/366","216/12787",0.0694444444444444,2.42619156041287,3.62868639466751,0.00140184858347647,0.0452167725350839,0.039868392600769,"CHRNB2/AVPR1A/SYT1/BAIAP3/ADCYAP1/CLASP1/RAPGEF4/PLCB1/NTSR1/HYAL3/TRH/PPP3CA/CARTPT/CADPS2/CDK5",15
"GO:0003073","regulation of systemic arterial blood pressure","7/366","59/12787",0.11864406779661,4.14508659812911,4.15631201197632,0.0014087463399637,0.0452167725350839,0.039868392600769,"GPR37L1/AGT/AVPR1A/EDNRB/NTSR1/PDGFB/NCALD",7
"GO:0007218","neuropeptide signaling pathway","7/366","59/12787",0.11864406779661,4.14508659812911,4.15631201197632,0.0014087463399637,0.0452167725350839,0.039868392600769,"SORCS3/ADCYAP1/KISS1R/NXPH2/NTSR1/CARTPT/GLRA2",7
"GO:0045664","regulation of neuron differentiation","12/366","152/12787",0.0789473684210526,2.75819672131148,3.74309843776431,0.00140942050973625,0.0452167725350839,0.039868392600769,"PBX1/BRINP2/BRINP3/GPR37L1/EDNRB/CYB5D2/BCL2/DLX1/DLX2/S100B/CNTN4/RELN",12
"GO:0043087","regulation of GTPase activity","16/366","239/12787",0.0669456066945607,2.3388892699545,3.58662497567709,0.00144285489789129,0.0454876418600172,0.0401072226628121,"DOCK9/RASGRP1/GNB5/ADCYAP1/APC2/PKP4/RAPGEF4/EPHA4/DOCK10/EPHA5/RIPOR2/TIAM2/RAPGEF5/NTRK2/FGD3/CDKL5",16
"GO:0050773","regulation of dendrite development","9/366","94/12787",0.0957446808510638,3.34504708754796,3.91708473355289,0.00145951808920919,0.0454876418600172,0.0401072226628121,"CHRNB2/KNDC1/PAFAH1B1/EPHA4/SS18L1/PPP3CA/COBL/RELN/CDKL5",9
"GO:0099175","regulation of postsynapse organization","9/366","94/12787",0.0957446808510638,3.34504708754796,3.91708473355289,0.00145951808920919,0.0454876418600172,0.0401072226628121,"DNM3/GRID1/PAFAH1B1/CDH2/APOE/EPHA4/RELN/CDK5/CDKL5",9
"GO:0051590","positive regulation of neurotransmitter transport","4/366","18/12787",0.222222222222222,7.76381299332119,4.92922920091113,0.0014694222646761,0.0454876418600172,0.0401072226628121,"RAB3B/SYT1/BAIAP3/PRKN",4
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","6/366","44/12787",0.136363636363636,4.76415797317437,4.29326751176987,0.00148570786316139,0.0455918526008394,0.0401991070343712,"PDE4B/ARRB1/GRM5/SLIT2/PPP3CA/SLIT3",6
"GO:0010977","negative regulation of neuron projection development","11/366","133/12787",0.0827067669172932,2.88953942232631,3.76008337114333,0.00151834652992459,0.0461917664146885,0.040728061183821,"DNM3/PAFAH1B1/NTN1/GFAP/APOE/EPHA4/SLIT2/SPOCK1/SEMA3C/SEMA3E/CDK5",11
"GO:0001822","kidney development","16/366","241/12787",0.0663900414937759,2.3194794004943,3.54967102879623,0.00157262195127706,0.0473578825749812,0.041756245512116,"PBX1/AGT/KIRREL3/EDNRB/BCL2/EPHA4/SULF2/PDGFB/ROBO2/SLIT2/PDGFRA/FRAS1/PPP3CA/EGR1/MAGI2/CALB1",16
"GO:0006820","monoatomic anion transport","10/366","114/12787",0.087719298245614,3.06466302367942,3.80094425372298,0.0015835166176956,0.0473578825749812,0.041756245512116,"GRM5/GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",10
"GO:0023061","signal release","21/366","361/12787",0.0581717451523546,2.03235547886109,3.41544113868685,0.00168518550796231,0.0499749551058739,0.04406376259652,"CHRNB2/AGT/KCNMB4/SYT1/FOXO1/EDNRB/BAIAP3/ADCYAP1/NRXN1/ACVR1C/RAPGEF4/PLCB1/SLC32A1/TRH/EPHA5/PPP3CA/CARTPT/SV2C/PRKN/CADPS2/CDK5",21
